"game_id","turn_number","nickname","rack","location","move","points","score","turn_type"
"FPhvJGfN",27,"BJCUBBS","EEHNNRS","A6","EH",13,253,"Play"
"FPhvJGfN",28,"BasicBot","?CENOUV","H12","VO.E",33,330,"Play"
"FPhvJGfN",29,"BJCUBBS","EJNNORS","O6","JN...",12,265,"Play"
"FPhvJGfN",30,"BasicBot","?BCGINU","6J","C.UB",14,344,"Play"
"FPhvJGfN",31,"BJCUBBS","ENORS","2I","SNORE",9,274,"Play"
"FPhvJGfN",32,"BJCUBBS",NA,NA,"(GIN?)",8,282,"End"
"5WtpmnYD",1,"Goldenwick","CEIRUWY","8E","CURE",12,12,"Play"
"5WtpmnYD",2,"BasicBot","ABDEEQV","G4","ADVE.B",16,16,"Play"
"5WtpmnYD",3,"Goldenwick","EIIRSWY","10C","WIRES",23,35,"Play"
"5WtpmnYD",4,"BasicBot","DEEELQX","H3","EX",34,50,"Play"
"5WtpmnYD",5,"Goldenwick","ADILOPY","F2","YIP",28,63,"Play"
"5WtpmnYD",6,"BasicBot","ADEELOQ","2B","DELA.",18,68,"Play"
"5WtpmnYD",7,"Goldenwick","ADLNOOO","1A","LOO",14,77,"Play"
"5WtpmnYD",8,"BasicBot","AEEGIOQ","E8",".A.GO",16,84,"Play"
"5WtpmnYD",9,"Goldenwick","ADFNNOV","2H","VAN",21,98,"Play"
"5WtpmnYD",10,"BasicBot","EEFHINQ","D12","HEN",22,106,"Play"
"5WtpmnYD",11,"Goldenwick","DFINOWY","C13","FON",24,122,"Play"
"5WtpmnYD",12,"BasicBot","EFHILQT","K1","HEFT",17,123,"Play"
"5WtpmnYD",13,"Goldenwick","DIRTWYZ","15A","ZI.",36,158,"Play"
"5WtpmnYD",14,"BasicBot","ILLMQSU","A12","QUI.",32,155,"Play"
"5WtpmnYD",15,"Goldenwick","ADIRTWY","1K",".ARDY",39,197,"Play"
"5WtpmnYD",16,"BasicBot","?ELLMRS","I8","SMELL",17,172,"Play"
"5WtpmnYD",17,"Goldenwick","AAIMTTW","J9","AWAIT",37,234,"Play"
"5WtpmnYD",18,"BasicBot","?BCENRS","E1","N.B",9,181,"Play"
"5WtpmnYD",19,"Goldenwick","AGKMNTT","I1","K.T",11,245,"Play"
"5WtpmnYD",20,"BasicBot","?CEENRS","6D","CoN.ERSE",66,247,"Play"
"5WtpmnYD",21,"Goldenwick","AGGIMNT","B11","GI",14,259,"Play"
"5WtpmnYD",22,"BasicBot","DEIOORT","L5","ODOR",20,267,"Play"
"5WtpmnYD",23,"Goldenwick","?AEGMNT","8K","G.EAT",18,277,"Play"
"5WtpmnYD",24,"BasicBot","EIJPSTU","13G","JUS.",29,296,"Play"
"5WtpmnYD",25,"Goldenwick","?IIMNOR","14F","MON",22,299,"Play"
"5WtpmnYD",26,"BasicBot","AEIPTTU","11H","P..TEAU",18,314,"Play"
"5WtpmnYD",27,"Goldenwick","?IIOR","15G","bIO",24,323,"Play"
"5WtpmnYD",28,"BasicBot","IT","3K",".IT",12,326,"Play"
"5WtpmnYD",29,"BasicBot",NA,NA,"(IR)",4,330,"End"
"iZSz5iJi",1,"BasicBot","CDELSUW","8D","WUSLE",22,22,"Play"
"iZSz5iJi",2,"Mrs.Martine","ADNNNOU","D8",".AND",6,6,"Play"
"iZSz5iJi",3,"BasicBot","CDEGNSU","11D",".UC",12,34,"Play"
"iZSz5iJi",4,"Mrs.Martine","MNNOUUY",NA,"-MNNOUU",0,6,"Exchange"
"iZSz5iJi",5,"BasicBot","?DEGNST","G3","GoNDE.ST",63,97,"Play"
"iZSz5iJi",6,"Mrs.Martine","BEFGHXY","9C","F.",9,15,"Play"
"iZSz5iJi",7,"BasicBot","EEEMORS","5D","OME.",14,111,"Play"
"iZSz5iJi",8,"Mrs.Martine","BEGHRXY","D4","B.G",14,29,"Play"
"iZSz5iJi",9,"BasicBot","EEMNRST","D8","....ST",16,127,"Play"
"iZSz5iJi",10,"Mrs.Martine","EHNRSXY","6B","HE.",9,38,"Play"
"iZSz5iJi",11,"BasicBot","EEEMNRU","13B","MU.E",12,139,"Play"
"iZSz5iJi",12,"Mrs.Martine","AENRSXY","7B","EY",45,83,"Play"
"iZSz5iJi",13,"BasicBot","DEEGNRS","B6","..G",5,144,"Play"
"iZSz5iJi",14,"Mrs.Martine","AANRSSX","6G",".RAN",6,89,"Play"
"iZSz5iJi",15,"BasicBot","DEEENRS","B12","E.D",10,154,"Play"
"iZSz5iJi",16,"Mrs.Martine","AJNSSXÖ","5I","JAS",25,114,"Play"
"iZSz5iJi",17,"BasicBot","EENNRSU","13B","....N",7,161,"Play"
"iZSz5iJi",18,"Mrs.Martine","AFNSUXÖ","4J","FANS",22,136,"Play"
"iZSz5iJi",19,"BasicBot","EENRRSU","L2","RU.S",13,174,"Play"
"iZSz5iJi",20,"Mrs.Martine","EIPTUXÖ","10G",".IP",6,142,"Play"
"iZSz5iJi",21,"BasicBot","EELNORT","I10",".OL",8,182,"Play"
"iZSz5iJi",22,"Mrs.Martine","EHTUUXÖ","7A","H..",13,155,"Play"
"iZSz5iJi",23,"BasicBot","CEENNRT","13H","CENT",18,200,"Play"
"iZSz5iJi",24,"Mrs.Martine","EITUUXÖ","K13",".U",2,157,"Play"
"iZSz5iJi",25,"BasicBot","EEINNRS","K13","..N",3,203,"Play"
"iZSz5iJi",26,"Mrs.Martine","EHITUXÖ","2L",".EX",20,177,"Play"
"iZSz5iJi",27,"BasicBot","EEIINRS","N1","I.",9,212,"Play"
"iZSz5iJi",28,"Mrs.Martine","HITTTUÖ","2L","...T",11,188,"Play"
"iZSz5iJi",29,"BasicBot","?EEINRS","15H","REI.StEN",122,334,"Play"
"iZSz5iJi",30,"Mrs.Martine","BHITTUÖ","N12","BÖT.",26,214,"Play"
"iZSz5iJi",31,"BasicBot","DIKLMRR","13M","K.R",26,360,"Play"
"iZSz5iJi",32,"Mrs.Martine","HIIKTUÜ","12A","H.",5,219,"Play"
"iZSz5iJi",33,"BasicBot","ADILMNR","11H","M.DAL",22,382,"Play"
"iZSz5iJi",34,"Mrs.Martine","EIIKTUÜ","L9","KU.T",16,235,"Play"
"iZSz5iJi",35,"BasicBot","EIMNORV","15A","REIM",33,415,"Play"
"iZSz5iJi",36,"Mrs.Martine","EIIQRZÜ","9L",".ÜRZ",20,255,"Play"
"iZSz5iJi",37,"BasicBot","EEHNOVÄ","O7","EO.ÄN",39,454,"Play"
"iZSz5iJi",38,"Mrs.Martine","EIIQ","E13",".I",2,257,"Play"
"iZSz5iJi",39,"BasicBot","EHV","3G",".EH",7,461,"Play"
"iZSz5iJi",40,"Mrs.Martine","EIQ","I2","E.",3,260,"Play"
"iZSz5iJi",41,"BasicBot","V",NA,"-",0,461,"Pass"
"iZSz5iJi",42,"Mrs.Martine","IQ","2I",".I",4,264,"Play"
"iZSz5iJi",43,"BasicBot","V",NA,"-",0,461,"Pass"
"iZSz5iJi",44,"Mrs.Martine","Q","J1","Q.",11,275,"Play"
"iZSz5iJi",45,"Mrs.Martine",NA,NA,"(V)",12,287,"End"
"MLc47vTP",1,"BasicBot","AAALLOV","8G","LAVA",14,14,"Play"
"MLc47vTP",2,"BJCUBBS","AGLNRUX","9F","LAX",23,23,"Play"
"MLc47vTP",3,"BasicBot","AILOPSZ","G7","P..ZA",19,33,"Play"
"MLc47vTP",4,"BJCUBBS","?FGLNRU","F11","FRUG",17,40,"Play"
"MLc47vTP",5,"BasicBot","EILOSUY","12C","YOU.S",33,66,"Play"
"MLc47vTP",6,"BJCUBBS","?AHLNNO","13B","NOH",27,67,"Play"
"MLc47vTP",7,"BasicBot","EIIILNN",NA,"-IILN",0,66,"Exchange"
"MLc47vTP",8,"BJCUBBS","?AAEGLN","15A","ANGLEs",29,96,"Play"
"MLc47vTP",9,"BasicBot","EEINOOO",NA,"-EEOOO",0,66,"Exchange"
"MLc47vTP",10,"BJCUBBS","ADFIKNT","14A","KA",24,120,"Play"
"MLc47vTP",11,"BasicBot","BDIIMNT","J7","B.NDIT",13,79,"Play"
"MLc47vTP",12,"BJCUBBS","BDFIINT","K11","FIB",28,148,"Play"
"MLc47vTP",13,"BasicBot","EIIMSUW",NA,"-IUW",0,79,"Exchange"
"MLc47vTP",14,"BJCUBBS","CDEINOT","L12","COD",26,174,"Play"
"MLc47vTP",15,"BasicBot","ADEIMOS","15H","AMIDE",35,114,"Play"
"MLc47vTP",16,"BJCUBBS","EEHINNT","14I","EH",30,204,"Play"
"MLc47vTP",17,"BasicBot","CDLOPST","13K","..LD",14,128,"Play"
"MLc47vTP",18,"BJCUBBS","EINNRTT",NA,"-INT",0,204,"Exchange"
"MLc47vTP",19,"BasicBot","CNOPSTT","N10","PON.S",28,156,"Play"
"MLc47vTP",20,"BJCUBBS","ENOQRTY","O8","TROY",30,234,"Play"
"MLc47vTP",21,"BasicBot","CIIOOTT","F5","TOO",9,165,"Play"
"MLc47vTP",22,"BJCUBBS","EEEINQT","E4","QI",26,260,"Play"
"MLc47vTP",23,"BasicBot","CIIRRTT",NA,"-IRT",0,165,"Exchange"
"MLc47vTP",24,"BJCUBBS","EEEIINT",NA,"-EEII",0,260,"Exchange"
"MLc47vTP",25,"BasicBot","CEINRTW","K3","WINCE",24,189,"Play"
"MLc47vTP",26,"BJCUBBS","EJMNRTU","L2","JET",29,289,"Play"
"MLc47vTP",27,"BasicBot","AEGRTTW","J2","WAG",25,214,"Play"
"MLc47vTP",28,"BJCUBBS","?EMNORU","1E","MOURNs",28,317,"Play"
"MLc47vTP",29,"BasicBot","AEIRSTT","2L",".ET",20,234,"Play"
"MLc47vTP",30,"BJCUBBS","EEEIIRS","O1","EERIE",29,346,"Play"
"MLc47vTP",31,"BasicBot","AIRRSTU","M4","SITAR",11,245,"Play"
"MLc47vTP",32,"BJCUBBS","EEEIISV","2D","VIES",19,365,"Play"
"MLc47vTP",33,"BasicBot","RU","6K",".U.",5,250,"Play"
"MLc47vTP",34,"BJCUBBS","EEI","6K","...E",8,373,"Play"
"MLc47vTP",35,"BasicBot","R","11F","..R",6,256,"Play"
"MLc47vTP",36,"BasicBot",NA,NA,"(EI)",4,260,"End"
"5PdNzkTS",1,"BasicBot","AEIIRSU",NA,"-IU",0,0,"Exchange"
"5PdNzkTS",2,"Jese77","EHILNOS","H4","HOLIES",26,26,"Play"
"5PdNzkTS",3,"BasicBot","AEIJRSV","7G","J.VE",26,26,"Play"
"5PdNzkTS",4,"Jese77","ABNNOQU","6J","BAN",21,47,"Play"
"5PdNzkTS",5,"BasicBot","AADIRSW","K5","W.D",30,56,"Play"
"5PdNzkTS",6,"Jese77","ANOQSUW","L4","WO.",17,64,"Play"
"5PdNzkTS",7,"BasicBot","AAAIRSS","8K","SARIS",26,82,"Play"
"5PdNzkTS",8,"Jese77","ANPQRSU","4K","S.AP",18,82,"Play"
"5PdNzkTS",9,"BasicBot","AAEGGNR","M6","GA.",12,94,"Play"
"5PdNzkTS",10,"Jese77","ADENQRU","M1","AQU.",26,108,"Play"
"5PdNzkTS",11,"BasicBot","AEEGMNR","1L","M.GE",30,124,"Play"
"5PdNzkTS",12,"Jese77","DENNORZ","G7",".OE",16,124,"Play"
"5PdNzkTS",13,"BasicBot","AENPRUX","5E","EXP.",26,150,"Play"
"5PdNzkTS",14,"Jese77","DLNNRRZ","N7","D.N",7,131,"Play"
"5PdNzkTS",15,"BasicBot","AENRTUU","10I","UNTRUE",17,167,"Play"
"5PdNzkTS",16,"Jese77","ALNRRTZ","4E","ZA",31,162,"Play"
"5PdNzkTS",17,"BasicBot","?ACCEOY","L10",".ACY",18,185,"Play"
"5PdNzkTS",18,"Jese77","EFLNRRT","6E","NE",28,190,"Play"
"5PdNzkTS",19,"BasicBot","?CEIOTU","13L",".OU",12,197,"Play"
"5PdNzkTS",20,"Jese77","FLNRRTT","N12","F.RL",14,204,"Play"
"5PdNzkTS",21,"BasicBot","?CEILTY","15L","YE.L",33,230,"Play"
"5PdNzkTS",22,"Jese77","FINRRTT","2M",".IN",32,236,"Play"
"5PdNzkTS",23,"BasicBot","?BCEIIT","I3","BI",12,242,"Play"
"5PdNzkTS",24,"Jese77","FORRRTT","F9","FORT",15,251,"Play"
"5PdNzkTS",25,"BasicBot","?CEIITV","12B","EVIC.",20,262,"Play"
"5PdNzkTS",26,"Jese77","AIINRRT","C12",".AIN",14,265,"Play"
"5PdNzkTS",27,"BasicBot","?DHITTT","B8","TITH.",10,272,"Play"
"5PdNzkTS",28,"Jese77","?EGIRRT","O12","ER",16,281,"Play"
"5PdNzkTS",29,"BasicBot","?DDKOOT","14B","K.DDO",26,298,"Play"
"5PdNzkTS",30,"Jese77","?EGIMRT","15A","MI.E",31,312,"Play"
"5PdNzkTS",31,"BasicBot","?AELOOT","4B","pLA..",26,324,"Play"
"5PdNzkTS",32,"Jese77","?GIRT","15F","RIG",14,326,"Play"
"5PdNzkTS",33,"BasicBot","EOOT","C1","TOO.",8,332,"Play"
"5PdNzkTS",34,"Jese77","?T","5E","....s",17,343,"Play"
"5PdNzkTS",35,"BasicBot","E","11A","E.",5,337,"Play"
"5PdNzkTS",36,"BasicBot",NA,NA,"(T)",2,339,"End"
"X7aK2vpx",1,"BasicBot","EMNPRRW","8F","WREN",14,14,"Play"
"X7aK2vpx",2,"Goldenwick","HNOOOTW","7E","HOOT",18,18,"Play"
"X7aK2vpx",3,"BasicBot","DMNPRST","F6","D..N",12,26,"Play"
"X7aK2vpx",4,"Goldenwick","AINOUWZ","E9","AZON",28,46,"Play"
"X7aK2vpx",5,"BasicBot","KMOPRST","D2","TROMPS",28,54,"Play"
"X7aK2vpx",6,"Goldenwick","?EEIPUW","10C","WI.",15,61,"Play"
"X7aK2vpx",7,"BasicBot","ABCIKRT","2B","BA.IK",42,96,"Play"
"X7aK2vpx",8,"Goldenwick","?EEEJPU","12C","JU.",20,81,"Play"
"X7aK2vpx",9,"BasicBot","CGINORT","C12",".OG",22,118,"Play"
"X7aK2vpx",10,"Goldenwick","?AEEEPY","B13","YAP",27,108,"Play"
"X7aK2vpx",11,"BasicBot","CGIINRT","14A","C..ING",14,132,"Play"
"X7aK2vpx",12,"Goldenwick","?EEEORR","15F","ORE",12,120,"Play"
"X7aK2vpx",13,"BasicBot","ABEIQRT","E1","Q.",11,143,"Play"
"X7aK2vpx",14,"Goldenwick","?AEENRU","1A","RAN",15,135,"Play"
"X7aK2vpx",15,"BasicBot","ABEFIRT","D14",".F",9,152,"Play"
"X7aK2vpx",16,"Goldenwick","?EETUVY","5B","VU.",8,143,"Play"
"X7aK2vpx",17,"BasicBot","ABEIRTV","11E",".BVIATE",24,176,"Play"
"X7aK2vpx",18,"Goldenwick","?AEETTY","12I","YET",15,158,"Play"
"X7aK2vpx",19,"BasicBot","CDHIMRS","L11","DISH",44,220,"Play"
"X7aK2vpx",20,"Goldenwick","?AEEILT","J3","ELITEs",14,172,"Play"
"X7aK2vpx",21,"BasicBot","ACELMRS","14K","C.ARM",24,244,"Play"
"X7aK2vpx",22,"Goldenwick","AAELRUU","O12","LA.E",21,193,"Play"
"X7aK2vpx",23,"BasicBot","EEILLNS","5I","L.E",6,250,"Play"
"X7aK2vpx",24,"Goldenwick","?ADERUU","L3","RUDE",15,208,"Play"
"X7aK2vpx",25,"BasicBot","EFILNOS","A4","FOILS",45,295,"Play"
"X7aK2vpx",26,"Goldenwick","?AGIIUX","M6","XU",19,227,"Play"
"X7aK2vpx",27,"BasicBot","EEENOST","13G","TEEN",16,311,"Play"
"X7aK2vpx",28,"Goldenwick","?AADGII","B7","AID",8,235,"Play"
"X7aK2vpx",29,"BasicBot","EOS","6L","..ES",13,324,"Play"
"X7aK2vpx",30,"Goldenwick","?AGI","O6",".AnG",12,247,"Play"
"X7aK2vpx",31,"BasicBot","O","I8",".O",3,327,"Play"
"X7aK2vpx",32,"BasicBot",NA,NA,"(I)",2,329,"End"
"mYGxNLDu",1,"Mrs.Martine","ACGILMR",NA,"-CGM",0,0,"Exchange"
"mYGxNLDu",2,"BasicBot","ADLORSX","8G","DAX",20,20,"Play"
"mYGxNLDu",3,"Mrs.Martine","ABDEILR","7E","BLADER",26,26,"Play"
"mYGxNLDu",4,"BasicBot","HLMORSU","E7",".OLUS",18,38,"Play"
"mYGxNLDu",5,"Mrs.Martine","EEEIRST","6I","SEI",19,45,"Play"
"mYGxNLDu",6,"BasicBot","HHMNRST","10D","H.HNS",11,49,"Play"
"mYGxNLDu",7,"Mrs.Martine","?EEGRTT","H10",".iEGTE",21,66,"Play"
"mYGxNLDu",8,"BasicBot","EGIMRST","8D","G.",6,55,"Play"
"mYGxNLDu",9,"Mrs.Martine","FIPRSTU","5K","PUST",24,90,"Play"
"mYGxNLDu",10,"BasicBot","EIMNRST","15G","M.ISTERN",61,116,"Play"
"mYGxNLDu",11,"Mrs.Martine","FIIIKNR",NA,"-FIIIK",0,90,"Exchange"
"mYGxNLDu",12,"BasicBot","AAEHJLT","O1","TALJE",59,175,"Play"
"mYGxNLDu",13,"Mrs.Martine","EEINRWÄ","13D","ERWÄ.EN",22,112,"Play"
"mYGxNLDu",14,"BasicBot","ABCFHMU","12A","MACH",32,207,"Play"
"mYGxNLDu",15,"Mrs.Martine","IIMRUUÜ",NA,"-IIMUUÜ",0,112,"Exchange"
"mYGxNLDu",16,"BasicBot","BEEFNNU","N10","BENNE.",28,235,"Play"
"mYGxNLDu",17,"Mrs.Martine","IKNRRVZ","B11","V.N",8,120,"Play"
"mYGxNLDu",18,"BasicBot","?EFKTUÖ","12L","FÖ.",26,261,"Play"
"mYGxNLDu",19,"Mrs.Martine","IKMRRUZ","L4","Z.",8,128,"Play"
"mYGxNLDu",20,"BasicBot","?EEIKTU","J13",".U.",5,266,"Play"
"mYGxNLDu",21,"Mrs.Martine","IKMRRUU","M3","MU.",14,142,"Play"
"mYGxNLDu",22,"BasicBot","?EEIKTY","C8","EY",26,292,"Play"
"mYGxNLDu",23,"Mrs.Martine","CIKMRRU","M3","...IK",14,156,"Play"
"mYGxNLDu",24,"BasicBot","?EGIKRT","1H","KRIEGTe.",89,381,"Play"
"mYGxNLDu",25,"Mrs.Martine","CMORRUU","10M","O.",5,161,"Play"
"mYGxNLDu",26,"BasicBot","EFINNOT","A12",".OIN",24,405,"Play"
"mYGxNLDu",27,"Mrs.Martine","CMRRUUÜ",NA,"-CMRUÜ",0,161,"Exchange"
"mYGxNLDu",28,"BasicBot","AEFNNQT",NA,"-NQT",0,405,"Exchange"
"mYGxNLDu",29,"Mrs.Martine","DDEIRSU","15G","........D",33,194,"Play"
"mYGxNLDu",30,"BasicBot","ACEEFNÜ","9B","E.",11,416,"Play"
"mYGxNLDu",31,"Mrs.Martine","DEIMRSU","O7","DREI",18,212,"Play"
"mYGxNLDu",32,"BasicBot","ACEFNSÜ","9E",".A",6,422,"Play"
"kt9iUQ6P",1,"Goldenwick","AAAEOPR","8G","ROPE",12,12,"Play"
"kt9iUQ6P",2,"BasicBot","CEHINOS","I8",".HO",12,12,"Play"
"kt9iUQ6P",3,"Goldenwick","AAAFIIT","J10","FIT",27,39,"Play"
"kt9iUQ6P",4,"BasicBot","CEEINRS","G3","SINCE.ER",63,75,"Play"
"kt9iUQ6P",5,"Goldenwick","AAAIIUY",NA,"-AAIU",0,39,"Exchange"
"kt9iUQ6P",6,"BasicBot","GHIILPV","4D","VIG.L",20,95,"Play"
"kt9iUQ6P",7,"Goldenwick","?ACEEIY","H1","CEI.",20,59,"Play"
"kt9iUQ6P",8,"BasicBot","AAHIJPT","6B","HAPTI.",23,118,"Play"
"kt9iUQ6P",9,"Goldenwick","?ABELQY","E2","Qu.E.",26,85,"Play"
"kt9iUQ6P",10,"BasicBot","AEEJRYZ","12H","JE.",18,136,"Play"
"kt9iUQ6P",11,"Goldenwick","AABELRY","H11","A.AR",11,96,"Play"
"kt9iUQ6P",12,"BasicBot","ADEGRYZ","14D","GAZE.",35,171,"Play"
"kt9iUQ6P",13,"Goldenwick","BEELWXY","13G","W.X",51,147,"Play"
"kt9iUQ6P",14,"BasicBot","DNORRUY","B6",".URRY",19,190,"Play"
"kt9iUQ6P",15,"Goldenwick","BEELTUY","8A","T.Y",18,165,"Play"
"kt9iUQ6P",16,"BasicBot","ADDINOS","15A","DADO",25,215,"Play"
"kt9iUQ6P",17,"Goldenwick","BEELSSU","A10","BLUE",14,179,"Play"
"kt9iUQ6P",18,"BasicBot","ILNOSTV","E10","VOIL.",16,231,"Play"
"kt9iUQ6P",19,"Goldenwick","EKMNOSS","K11","NE",19,198,"Play"
"kt9iUQ6P",20,"BasicBot","IINNOST","2E",".I",13,244,"Play"
"kt9iUQ6P",21,"Goldenwick","?KLMOSS","L8","MOnKS",57,255,"Play"
"kt9iUQ6P",22,"BasicBot","INNORST","8L",".INT",18,262,"Play"
"kt9iUQ6P",23,"Goldenwick","ADEEGLS","7D","ES",20,275,"Play"
"kt9iUQ6P",24,"BasicBot","DFNORST","N6","FO.D",16,278,"Play"
"kt9iUQ6P",25,"Goldenwick","AADEGIL","M7","G.D",21,296,"Play"
"kt9iUQ6P",26,"BasicBot","ANRSTTU","12C","UN.T",8,286,"Play"
"kt9iUQ6P",27,"Goldenwick","AABEILM","13A",".LM",18,314,"Play"
"kt9iUQ6P",28,"BasicBot","ANORSTU","2H",".URO",6,292,"Play"
"kt9iUQ6P",29,"Goldenwick","AABEINO","1K","BEANO",28,342,"Play"
"kt9iUQ6P",30,"BasicBot","AAENSTW","3K","WANES",24,316,"Play"
"kt9iUQ6P",31,"Goldenwick","AI","9B",".AI",10,352,"Play"
"kt9iUQ6P",32,"Goldenwick",NA,NA,"(AT)",4,356,"End"
"Q3YjPayQ",1,"BasicBot","?ENNNQT",NA,"-NQ",0,0,"Exchange"
"Q3YjPayQ",2,"Mrs.Martine","ADESUVÖ","8H","ÖDES",22,22,"Play"
"Q3YjPayQ",3,"BasicBot","?DEMNNT","J2","MüNDET.N",67,67,"Play"
"Q3YjPayQ",4,"Mrs.Martine","?ADSTUV",NA,"-DV",0,22,"Exchange"
"Q3YjPayQ",5,"BasicBot","EEHHLRX","H7","H.HLE",15,82,"Play"
"Q3YjPayQ",6,"Mrs.Martine","?AMSTTU","11D","TAUM.lST",86,108,"Play"
"Q3YjPayQ",7,"BasicBot","CEERSXÄ","D9","EX.E",22,104,"Play"
"Q3YjPayQ",8,"Mrs.Martine","EKLMNPV","13B","LENK",28,136,"Play"
"Q3YjPayQ",9,"BasicBot","CFRSSTÄ","L4","FRÄST",41,145,"Play"
"Q3YjPayQ",10,"Mrs.Martine","AGJMNPV","H7",".....N",17,153,"Play"
"Q3YjPayQ",11,"BasicBot","CCFQSSW",NA,"-CCFQSW",0,145,"Exchange"
"Q3YjPayQ",12,"Mrs.Martine","AEGJMPV",NA,"-MPV",0,153,"Exchange"
"Q3YjPayQ",13,"BasicBot","BINRSUY","B10","BUR.IS",30,175,"Play"
"Q3YjPayQ",14,"Mrs.Martine","ADEEGGJ","F10","J.DE",30,183,"Play"
"Q3YjPayQ",15,"BasicBot","EFHINSY","8A","SEIHN",40,215,"Play"
"Q3YjPayQ",16,"Mrs.Martine","AEEGGOW","D6","GE......",17,200,"Play"
"Q3YjPayQ",17,"BasicBot","EFMNTUY","14F","NY",25,240,"Play"
"Q3YjPayQ",18,"Mrs.Martine","ADEGOSW","6B","WO.",13,213,"Play"
"Q3YjPayQ",19,"BasicBot","EFMNNTU","5H","FU.E.N",18,258,"Play"
"Q3YjPayQ",20,"Mrs.Martine","ADEEGKS","14F","..S",12,225,"Play"
"Q3YjPayQ",21,"BasicBot","CMNPRST","15A","P.T",18,276,"Play"
"Q3YjPayQ",22,"Mrs.Martine","AADEEGK",NA,"-ADG",0,225,"Exchange"
"Q3YjPayQ",23,"BasicBot","CIMNRRS",NA,"-CRR",0,276,"Exchange"
"Q3YjPayQ",24,"Mrs.Martine","ABEEGKU","2F","BEKA.",18,243,"Play"
"Q3YjPayQ",25,"BasicBot","AIMMNSZ","15H","IMANS",30,306,"Play"
"Q3YjPayQ",26,"Mrs.Martine","CEGGLUV","L12","LUV.",20,263,"Play"
"Q3YjPayQ",27,"BasicBot","HMQTUZÜ","E4","HÜT",26,332,"Play"
"Q3YjPayQ",28,"Mrs.Martine","CDEGGOR","4B","DOC.",18,281,"Play"
"Q3YjPayQ",29,"BasicBot","AMQRUUZ","2D","ZU.....",16,348,"Play"
"Q3YjPayQ",30,"Mrs.Martine","AEEGGIR","13I","GRA.E",16,297,"Play"
"Q3YjPayQ",31,"BasicBot","AEMQRRU","13I",".....M",9,357,"Play"
"Q3YjPayQ",32,"Mrs.Martine","CEGIINO","M8","ENG",18,315,"Play"
"Q3YjPayQ",33,"BasicBot","AEEQRRU","B1","QUA.",26,383,"Play"
"Q3YjPayQ",34,"Mrs.Martine","CIIIOR","1B",".I",11,326,"Play"
"Q3YjPayQ",35,"BasicBot","EERR","H2",".ER.",11,394,"Play"
"Q3YjPayQ",36,"Mrs.Martine","CIIOR","8H","......R",14,340,"Play"
"Q3YjPayQ",37,"BasicBot","ER","10M",".ER",6,400,"Play"
"Q3YjPayQ",38,"BasicBot",NA,NA,"(CIIO)",16,416,"End"
"Hek3WXCv",1,"BasicBot","HTTTUUX","8H","HUTU",10,10,"Play"
"Hek3WXCv",2,"Henning","DEINNSW","L4","WEINS",23,23,"Play"
"Hek3WXCv",3,"BasicBot","AAERTTX","5H","TRAX.",24,34,"Play"
"Hek3WXCv",4,"Henning","DEEEGGN","5H",".....N",13,36,"Play"
"Hek3WXCv",5,"BasicBot","AEFOTTV","H1","VOTE.",36,70,"Play"
"Hek3WXCv",6,"Henning","DEEEGGN","J4","G.G",9,45,"Play"
"Hek3WXCv",7,"BasicBot","AFGJTUÖ","9G","JA",16,86,"Play"
"Hek3WXCv",8,"Henning","DEEEIKN","10H","KEIN",16,61,"Play"
"Hek3WXCv",9,"BasicBot","FGISTUÖ","11E","FUSTI",26,112,"Play"
"Hek3WXCv",10,"Henning","BCDEEFY","K10",".Y",22,83,"Play"
"Hek3WXCv",11,"BasicBot","DGINRRÖ","4C","DRING.",14,126,"Play"
"Hek3WXCv",12,"Henning","BCDEEFK","E3","F.CK",26,109,"Play"
"Hek3WXCv",13,"BasicBot","CINRRUÖ","6B","NÖC.",19,145,"Play"
"Hek3WXCv",14,"Henning","ABDEEET","6B","....E",20,129,"Play"
"Hek3WXCv",15,"Henning","ABDEEET",NA,"--",-20,109,"Exchange"
"Hek3WXCv",16,"BasicBot","IMRRSUÜ","C2","RÜ.",16,161,"Play"
"Hek3WXCv",17,"Henning","ABDEEET","E3","....E",14,123,"Play"
"Hek3WXCv",18,"BasicBot","HIMRSUÄ","F11",".MSÄH",25,186,"Play"
"Hek3WXCv",19,"Henning","ABDEENT","15F",".ABEN",24,147,"Play"
"Hek3WXCv",20,"BasicBot","AIORSUU","14I","ROI",17,203,"Play"
"Hek3WXCv",21,"Henning","ADDELST","8A","LADET",36,183,"Play"
"Hek3WXCv",22,"BasicBot","AINSTUU","13I","UI",11,214,"Play"
"Hek3WXCv",23,"Henning","DEEENSS","11K",".ENS",13,196,"Play"
"Hek3WXCv",24,"BasicBot","AEHNSTU","N8","AUS.TEHN",72,286,"Play"
"Hek3WXCv",25,"Henning","BDEEEES","O6","DES",15,211,"Play"
"Hek3WXCv",26,"BasicBot","DELMQUZ","15L","LE.Z",27,313,"Play"
"Hek3WXCv",27,"Henning","BEEELPS","A8",".EB",6,217,"Play"
"Hek3WXCv",28,"BasicBot","?DMMNQU","13B","QUaD.",26,339,"Play"
"Hek3WXCv",29,"Henning","EEELPRS","1H",".ERS",9,226,"Play"
"Hek3WXCv",30,"BasicBot","HMMMNOR","D12","H.RM",18,357,"Play"
"Hek3WXCv",31,"Henning","?EEELP","14A","Pi",28,254,"Play"
